Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CA 48 20 34 OF 1010,https://empresite.eleconomistaamerica.co/DIGITAL-PARK-COLOMBIA-SAS.html,DIGITAL PARK COLOMBIA S A EN LIQUIDACION,MARKETING-DIGITAL,(4)4489030
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 48 10 45 INT 313,https://empresite.eleconomistaamerica.co/DIGITALL-TECH-MEDELLIN-SAS.html,DIGITALL TECH MEDELLIN S A S,MARKETING-DIGITAL,(4)3121791
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 16 AA SUR 25 100 AP 404,https://empresite.eleconomistaamerica.co/DIGITAL-INC-IMPORT-SAS.html,DIGITAL INC IMPORT S A S,MARKETING-DIGITAL,(4)4448843
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 14 48 33 OFICINA 2,https://empresite.eleconomistaamerica.co/DIGITAL-PHOTOGRAFIK-SAS.html,DIGITAL PHOTOGRAFIK S A S,MARKETING-DIGITAL,(4)3660495
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CALLE 49 B 67 B 22 PISO 2,https://empresite.eleconomistaamerica.co/DIGITAL-MARKET-SERVICES-SAS.html,DIGITAL MARKET SERVICES S A S,MARKETING-DIGITAL,3172551813
Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n c p,MEDELLIN,ANTIOQUIA,CALLE 35 A 90 A 26,https://empresite.eleconomistaamerica.co/DIGITAL-IMPORT-MEDELLIN-SAS.html,DIGITAL IMPORT MEDELLIN S A S,MARKETING-DIGITAL,(4)4447550
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,ENVIGADO,ANTIOQUIA,CALLE 30 SUR 43 A 51 P 3,https://empresite.eleconomistaamerica.co/DIGITAL-PARTNERS-GROUP-SAS.html,DIGITAL PARTNERS GROUP S A S,MARKETING-DIGITAL,(4)3660434
Actividades especializadas de diseño,MEDELLIN,ANTIOQUIA,CALLE 7 SUR  42 70 OFICINA,https://empresite.eleconomistaamerica.co/DIGITAL-COFFEE-COLOMBIA-SAS.html,DIGITAL COFFEE COLOMBIA S A S,MARKETING-DIGITAL,3117055350
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 47 70 36,https://empresite.eleconomistaamerica.co/DIGITAL-COLOR-PRINTER-EU.html,DIGITAL COLOR PRINTER E U EN LIQUIDACION,MARKETING-DIGITAL,(4)2504325
Actividades de impresion,MEDELLIN,ANTIOQUIA,CALLE 47 70 36,https://empresite.eleconomistaamerica.co/DIGITAL-COLOR-PUBLICIDAD-SA.html,DIGITAL COLOR PUBLICIDAD S A,MARKETING-DIGITAL,(4)2504225
Actividades de servicios relacionados con la impresion,MEDELLIN,ANTIOQUIA,CALLE 5 52 36,https://empresite.eleconomistaamerica.co/DIGITAL-EXPRESS-PREPRENSA-EU.html,DIGITAL EXPRESS PREPRENSA S A S,MARKETING-DIGITAL,(4)3619305
Mantenimiento y reparacion de computadores y de equipo periferico,MEDELLIN,ANTIOQUIA,CARRERA 73 50 36,https://empresite.eleconomistaamerica.co/DIGITAL-SYSTEMS-HDL-LTDA.html,DIGITAL SYSTEMS H D L LTDA,MARKETING-DIGITAL,(4)2601243
Alquiler y arrendamiento de otros efectos personales y enseres domesticos n c p,MEDELLIN,ANTIOQUIA,DIAGONAL 75 CC 1 110 ET 3,https://empresite.eleconomistaamerica.co/DIGITAL-MEDIA-TECH-SAS.html,DIGITAL MEDIA TECH S A S,MARKETING-DIGITAL,(4)2858733
Otras actividades de servicio de informacion n c p,MEDELLIN,ANTIOQUIA,CARRERA 38 11 56 INT 1006,https://empresite.eleconomistaamerica.co/DIGITAL-AREPA-COM-SAS.html,DIGITAL AREPA COM S A S,MARKETING-DIGITAL,3044906730
Actividades de servicios relacionados con la impresion,MEDELLIN,ANTIOQUIA,CALLE 5 52 36,https://empresite.eleconomistaamerica.co/DIGITAL-PRINTING-SERVICE-SAS.html,DIGITAL PRINTING SERVICE S A S,MARKETING-DIGITAL,(4)3619305
Comercio al por mayor de equipo partes y piezas electronicos y de telecomunicaciones,MEDELLIN,ANTIOQUIA,CARRERA 65 F 4 75,https://empresite.eleconomistaamerica.co/DIGITAL-CELL-COMPANIA-LTDA.html,DIGITAL CELL Y COMPANIA LTDA,MARKETING-DIGITAL,(4)3316727
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CALLE 74 73 47 INT 401,https://empresite.eleconomistaamerica.co/MARKETINGITSOLUTIONS-SAS.html,MARKETINGITSOLUTIONS S A S,MARKETING-DIGITAL,(4)4223929
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 49 51 95,https://empresite.eleconomistaamerica.co/MARKETING-GADGETS-LTDA.html,MARKETING GADGETS LTDA,MARKETING-DIGITAL,(4)2511966
Actividades de mensajeria,MEDELLIN,ANTIOQUIA,DIAGONAL 55 37 41 OFICINA 4,https://empresite.eleconomistaamerica.co/MARKETING-MENSAJERIA-SAS.html,MARKETING EN MENSAJERIA S A S,MARKETING-DIGITAL,3148968572
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 5 SUR 32 127 OF 110,https://empresite.eleconomistaamerica.co/MARKETING-FACTORY-CYV-SAS.html,MARKETING FACTORY CYV S A S,MARKETING-DIGITAL,(4)3127555
Actividades de administracion empresarial,CAUCASIA,ANTIOQUIA,CARRERA 20 CALLE 15 ESQ,https://empresite.eleconomistaamerica.co/MARKETING-WORLD-CREATIVE-SAS.html,MARKETING WORLD CREATIVE SAS,MARKETING-DIGITAL,3234648503
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 16 41 210 OF 903,https://empresite.eleconomistaamerica.co/MARKETING-INTELIGENTE-SAS.html,MARKETING INTELIGENTE S A S,MARKETING-DIGITAL,(4)2666474
Otros servicios de reserva y actividades relacionadas,ENVIGADO,ANTIOQUIA,TRANSVERSAL 36 SUR 33 50 IN 301,https://empresite.eleconomistaamerica.co/MARKETING-HOTELERO-SAS.html,MARKETING HOTELERO S A S,MARKETING-DIGITAL,(4)5792317
Comercio al por mayor de otros productos n c p,MEDELLIN,ANTIOQUIA,CALLE 51 81 B 41,https://empresite.eleconomistaamerica.co/MARKETING-INDUSTRIALES-SAS.html,MARKETING INDUSTRIALES S A S,MARKETING-DIGITAL,(4)2840854
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 31 59 39,https://empresite.eleconomistaamerica.co/MARKETING-INTEGRAL-LTDA.html,MARKETING INTEGRAL LTDA,MARKETING-DIGITAL,3194876982
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 47 42 60 LOCAL 109,https://empresite.eleconomistaamerica.co/MARKETING-COLOMBIA-LTDA.html,MARKETING DE COLOMBIA LTDA,MARKETING-DIGITAL,(4)2399777
Otras actividades recreativas y de esparcimiento n c p,MEDELLIN,ANTIOQUIA,CARRERA 43 25 A 143,https://empresite.eleconomistaamerica.co/MARKETING-BOUTIQUE-SAS.html,MARKETING BOUTIQUE S A S,MARKETING-DIGITAL,(4)4481207
Otras actividades de servicios personales n c p,MEDELLIN,ANTIOQUIA,CALLE 51 B 81 B 47,https://empresite.eleconomistaamerica.co/MARKETING-DIFERENCIAL-SAS.html,MARKETING DIFERENCIAL S A S,MARKETING-DIGITAL,(4)5627782
Actividades inmobiliarias realizadas a cambio de una retribucion o por contrata,ENVIGADO,ANTIOQUIA,CALLE 40 D SUR 39 36 INT 302,https://empresite.eleconomistaamerica.co/MARKETING-INMOBILIARIA-SAS.html,MARKETING INMOBILIARIA S A S,MARKETING-DIGITAL,(4)5068196
Publicidad,MEDELLIN,ANTIOQUIA,CARRERA 49 49 73 806 1,https://empresite.eleconomistaamerica.co/MARKETING-GLOBAL-ENLACES-SAS.html,MARKETING GLOBAL Y ENLACES S A S,MARKETING-DIGITAL,(4)5117470
Publicidad,MEDELLIN,ANTIOQUIA,CARRERA 74 48 B 39,https://empresite.eleconomistaamerica.co/MARKETING-DEPORTIVO-EU.html,MARKETING DEPORTIVO S A S,MARKETING-DIGITAL,(4)2602223
Actividades de las agencias de viaje,MEDELLIN,ANTIOQUIA,CARRERA 66 B 34 A 76 LOCAL 3,https://empresite.eleconomistaamerica.co/MARKETING-TRAVEL-PLUS-SAS.html,MARKETING Y TRAVEL PLUS S A S,MARKETING-DIGITAL,3042497225
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 52 50 140,https://empresite.eleconomistaamerica.co/MARKETING-SOLUCIONES-SAS.html,MARKETING EN SOLUCIONES S A S,MARKETING-DIGITAL,(4)4071020
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 43 C 115 B 46,https://empresite.eleconomistaamerica.co/MARKETING-CREATIVO-SAS.html,E MARKETING CREATIVO S A S,MARKETING-DIGITAL,(4)4969569
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 43 A 14 109 OF 9904,https://empresite.eleconomistaamerica.co/MARKETING-CARIBE-LTDA.html,MARKETING DEL CARIBE LTDA,MARKETING-DIGITAL,(4)2665708
Actividades de telecomunicaciones alambricas,MEDELLIN,ANTIOQUIA,CARRERA 70 A 43 75,https://empresite.eleconomistaamerica.co/MARKETING-CELLULAR-LTDA.html,MARKETING CELLULAR LTDA,MARKETING-DIGITAL,(4)4120002
Actividades de consultaria de gestion,ENVIGADO,ANTIOQUIA,CARRERA 40 38 S 32 PISO 3,https://empresite.eleconomistaamerica.co/MARKETING-MULTIDESARROLLO-EU.html,MARKETING Y MULTIDESARROLLO E U,MARKETING-DIGITAL,(4)2760532
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 10 SU  51 C 77 PISO 2,https://empresite.eleconomistaamerica.co/MARKETING-PERSONAL-SA.html,MARKETING PERSONAL S A,MARKETING-DIGITAL,(4)6050202
Elaboracion de otros productos alimenticios n c p,ENVIGADO,ANTIOQUIA,CARRERA 46 48 C SUR 40,https://empresite.eleconomistaamerica.co/PRODIA-SA.html,PRODIA S A S,MARKETING-DIGITAL,3174395273
Otras actividades de tecnologias de informacion y actividades de servicios informaticos,MEDELLIN,ANTIOQUIA,CALLE 77 F 91 B 96,https://empresite.eleconomistaamerica.co/ASOTO-TECHNOLOGY-GROUP-SAS.html,GRUPO K7A S A,MARKETING-DIGITAL,(4)6051171
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 81 A 37 D 26,https://empresite.eleconomistaamerica.co/BTLSA.html,B T L S A,AGENCIAS-BTL,(4)4482209
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 19 43 G 130,https://empresite.eleconomistaamerica.co/BTL-BY-STAGE-SA.html,FIERA S A S,AGENCIAS-BTL,(4)3208080
Publicidad,ITAGUI,ANTIOQUIA,CALLE 77 50 118 IN 201,https://empresite.eleconomistaamerica.co/BTL-ADVICE-SAS.html,BTL ADVICE S A S,AGENCIAS-BTL,3012636926
Expendio por autoservicio de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 81 B 48 A 60 INT 401,https://empresite.eleconomistaamerica.co/BTL-STRATEGY-SAS.html,BTL STRATEGY S A S,AGENCIAS-BTL,3188364513
Publicidad,MEDELLIN,ANTIOQUIA,CARRERA 87 A 18 A 24,https://empresite.eleconomistaamerica.co/BTL-GROUP-SAS.html,BTL GROUP S A S,AGENCIAS-BTL,(4)3471844
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 79 50 13,https://empresite.eleconomistaamerica.co/AGENCIAS-ULTRA-LTDA.html,AGENCIAS ULTRA LTDA,AGENCIAS-BTL,(4)2344367
Confeccion de prendas de vestir excepto prendas de piel,ENVIGADO,ANTIOQUIA,CARRERA 47 20 SUR 07,https://empresite.eleconomistaamerica.co/AGENCIAS-NACIONALES-LTDA.html,AGENCIAS NACIONALES LTDA,AGENCIAS-BTL,3137896082
Comercio al por mayor no especializado,YARUMAL,ANTIOQUIA,CALLE 21 19 60,https://empresite.eleconomistaamerica.co/AGENCIAS-GRANOS-WILLIAM-VILLEGAS-SAS.html,AGENCIAS DE GRANOS WILLIAM VILLEGAS S A S,AGENCIAS-BTL,(4)8871054
Actividades de juegos de azar y apuestas,MEDELLIN,ANTIOQUIA,CA 48 48 59,https://empresite.eleconomistaamerica.co/AGENCIAS-REPRESENTACIONES-LTDA.html,AGENCIAS Y REPRESENTACIONES LTDA EN LIQUIDACION,AGENCIAS-BTL,(4)5126688
Transporte de carga por carretera,SABANETA,ANTIOQUIA,CALLE 79 SUR 47E 10,https://empresite.eleconomistaamerica.co/TRANSPORTADORA-CARGA-ANTIOQUIA-SAS.html,TRANSPORTADORA DE CARGA ANTIOQUIA S A S,AGENCIAS-BTL,(4)3014242
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CARRERA 48 20 34 OFC 904,https://empresite.eleconomistaamerica.co/ASOCIACION-COLOMBIANA-AGENCIAS-VIAJES-TURISMO-ANATO-CAPITULO-ANTIOQUIA-CHOCO.html,ASOCIACION COLOMBIANA DE AGENCIAS DE VIAJES Y TURISMO ANATO CAPITULO ANTIOQUIA CHOCO,AGENCIAS-BTL,(4)4442203
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 40 88 65 INT 302,https://empresite.eleconomistaamerica.co/ACCION-LOGISTICA-BTL-SAS.html,ACCION LOGISTICA BTL S A S,AGENCIAS-BTL,(4)4968704
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 49 A 36 68,https://empresite.eleconomistaamerica.co/G4-MARKETING-BTLSAS.html,G4 MARKETING B T L S A S,AGENCIAS-BTL,(4)5069682
Publicidad,MEDELLIN,ANTIOQUIA,TRANSVERSAL 39 B 77 65 INT 20,https://empresite.eleconomistaamerica.co/LINEA-BTL-SAS.html,LINEA BTL S A S,AGENCIAS-BTL,(4)4129293
Comercio al por mayor de prendas de vestir,SABANETA,ANTIOQUIA,CARRERA 43 C 61 SUR 29,https://empresite.eleconomistaamerica.co/MARKETING-PRODUCCIONES-BTL-SAS.html,MARKETING PRODUCCIONES BTL S A S,AGENCIAS-BTL,3175161913
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CALLE 37 B 81 A 24,https://empresite.eleconomistaamerica.co/IMPACTO-EFECTIVO-BTL-EVENTOS-SAS.html,IMPACTO EFECTIVO BTL EVENTOS S A S,AGENCIAS-BTL,(4)4440559
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 32 B 65 F 14,https://empresite.eleconomistaamerica.co/TACTICA-REPRESENTANTE-BTL-OPERADOR-LOGISTICO-SAS.html,TACTICA REPRESENTANTE BTL OPERADOR LOGISTICO S A S,AGENCIAS-BTL,(4)5069770
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 37 79 32,https://empresite.eleconomistaamerica.co/TOP-CONTROL-BTL-LTDA.html,TOP CONTROL BTL S A S,AGENCIAS-BTL,(4)4444867
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 45 F 77 A 14,https://empresite.eleconomistaamerica.co/INNOVA-BTL-SAS.html,INNOVA BTL S A S,AGENCIAS-BTL,(4)5040987
Publicidad,MEDELLIN,ANTIOQUIA,CARRERA 37 A 11 B 57 APTO 14,https://empresite.eleconomistaamerica.co/FOCUS-GROUP-MARKETING-BTL-SAS.html,FOCUS GROUP MARKETING BTL S A S,AGENCIAS-BTL,3502365718
Actividades de otros servicios de comidas,SABANETA,ANTIOQUIA,CARRERA 48 61 SUR 230,https://empresite.eleconomistaamerica.co/MADEK-BTL-SAS.html,MADEK BTL S A S,AGENCIAS-BTL,(4)3015988
Publicidad,SABANETA,ANTIOQUIA,CALLE 64 SUR 39 211 APT 1907,https://empresite.eleconomistaamerica.co/ESTUDIO-BTL-EVENTOS-SAS.html,EL ESTUDIO BTL Y EVENTOS S A S,AGENCIAS-BTL,(4)4185521
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 6 SUR 70 215 INT 603,https://empresite.eleconomistaamerica.co/PROVEEMOS-TECNOLOGIA-EVENTOS-BTL-SAS.html,PROVEEMOS TECNOLOGIA Y EVENTOS BTL S A S,AGENCIAS-BTL,(4)4897782
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 32 B 70 45,https://empresite.eleconomistaamerica.co/VIP-LOGISTICA-BTL-SAS.html,V I P LOGISTICA BTL S A S,AGENCIAS-BTL,(4)2989423
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 78 A 34 A 81,https://empresite.eleconomistaamerica.co/ARTERIA-BTL-SAS.html,ARTERIA BTL S A S,AGENCIAS-BTL,(4)4126600
Actividades de consultaria de gestion,ENVIGADO,ANTIOQUIA,DIAGONAL 32 33 SUR 17,https://empresite.eleconomistaamerica.co/CONCEPTO-BTL-SAS.html,CONCEPTO BTL S A S,AGENCIAS-BTL,(4)2765150
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 52 49 27 OF 1104,https://empresite.eleconomistaamerica.co/EMOCION-BTL-SAS.html,EMOCION BTL S A S,AGENCIAS-BTL,(4)4486413
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 48 B 77 C 35,https://empresite.eleconomistaamerica.co/MA-AGENCIA-BTL-SAS.html,M A AGENCIA BTL S A S,AGENCIAS-BTL,(4)4441162
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 47 78 A 15,https://empresite.eleconomistaamerica.co/CONTRASTE-BTL-SAS.html,CONTRASTE BTL S A S,AGENCIAS-BTL,(4)3668938
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 29 C 3 20 APTO 404,https://empresite.eleconomistaamerica.co/ACTIVE-BTL-SAS.html,ACTIVE BTL S A S,AGENCIAS-BTL,(4)3127832
Publicidad,MEDELLIN,ANTIOQUIA,TRANSVERSAL 5 A 45 91,https://empresite.eleconomistaamerica.co/EVOLUTION-BTL-LTDA.html,EVOLUTION BTL S A,AGENCIAS-BTL,(4)4443330
Publicidad,ENVIGADO,ANTIOQUIA,CARRERA 26 39 SUR 10 IN 1,https://empresite.eleconomistaamerica.co/4-ANTZ-BTL-SAS.html,4 ANTZ BTL S A S,AGENCIAS-BTL,(4)3793507
Publicidad,ENVIGADO,ANTIOQUIA,CARRERA 43 A 27 A SUR 86,https://empresite.eleconomistaamerica.co/GARAJE-BTL-SAS.html,EL GARAJE BTL S A S,AGENCIAS-BTL,(4)3096786
Comercio al por mayor de materiales de construccion articulos de ferreteria pinturas productos de vidrio equipo y materiales de fontaneria y calefaccion,MEDELLIN,ANTIOQUIA,CALLE 19 A 43 B 41,https://empresite.eleconomistaamerica.co/DESTILADOS-SOLVENTES-SA.html,CACHARRERIA MUNDIAL S A S,ILUMINACION-Y-SONIDO,(4)2619100
Actividades de clubes deportivos,MEDELLIN,ANTIOQUIA,CALLE 16 A SUR 34 950,https://empresite.eleconomistaamerica.co/CORPORACION-CLUB-CAMPESTRE.html,CORPORACION CLUB CAMPESTRE,ILUMINACION-EVENTOS,(4)3259000
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,ITAGUI,ANTIOQUIA,CALLE 55 46 46,https://empresite.eleconomistaamerica.co/DISTECSA-SAS.html,DISTECSA  S A S,ILUMINACION-EVENTOS,(4)4441788
Comercio al por menor de otros articulos domesticos en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 56 50 27,https://empresite.eleconomistaamerica.co/ILUMINACION-CONTROL-SAS.html,ILUMINACION Y CONTROL S A S,ILUMINACION-EVENTOS,(4)2513443
Comercio al por mayor de materiales de construccion articulos de ferreteria pinturas productos de vidrio equipo y materiales de fontaneria y calefaccion,MEDELLIN,ANTIOQUIA,CALLE 51 55 49,https://empresite.eleconomistaamerica.co/ILUMINACIONES-BOYACA-LTDA.html,ILUMINACIONES BOYACA LTDA,ILUMINACION-EVENTOS,(4)5112706
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CARRERA 55 50 19,https://empresite.eleconomistaamerica.co/ILUMINACIONES-LAMPARAS-LTDA.html,ILUMINACIONES Y LAMPARAS LTDA,ILUMINACION-EVENTOS,(4)5129109
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,ENVIGADO,ANTIOQUIA,CALLE 31 SUR 43 A 75,https://empresite.eleconomistaamerica.co/ILUMINACION-REFLECTORES-SAS.html,ILUMINACION Y REFLECTORES S A S,ILUMINACION-EVENTOS,(4)2700435
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 55 51 33,https://empresite.eleconomistaamerica.co/ILUMINACIONES-ELMECO-LTDA.html,ILUMINACIONES ELMECO LTDA,ILUMINACION-EVENTOS,(4)5130206
Comercio al por menor de articulos de ferreteria pinturas y productos de vidrio en establecimientos especializados,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/ILUMINACIONES-MARIA-V-LTDA.html,ILUMINACIONES MARIA V LTDA,ILUMINACION-EVENTOS,(4)2552021
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 43 A 23 18,https://empresite.eleconomistaamerica.co/ILUMINACION-TECNOLOGIA-LTDA.html,ILUMINACION Y TECNOLOGIA LTDA,ILUMINACION-EVENTOS,(4)2322632
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,MEDELLIN,ANTIOQUIA,CALLE 32 D 80 B 60,https://empresite.eleconomistaamerica.co/ILUMINACION-NERGIS-SAS.html,ILUMINACION Y NERGIS S A S,ILUMINACION-EVENTOS,(4)4486645
Otras actividades recreativas y de esparcimiento n c p,MEDELLIN,ANTIOQUIA,CARRERA 51 49 59,https://empresite.eleconomistaamerica.co/EVENTOS-MGRSAS.html,EVENTOS M G R S A S,ILUMINACION-EVENTOS,(4)5115182
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,SABANETA,ANTIOQUIA,CARRERA 49 61 SUR 540,https://empresite.eleconomistaamerica.co/CIELO-SA.html,EL CIELO S A S,ILUMINACION-EVENTOS,3155076799
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 73 CIRC 1 25,https://empresite.eleconomistaamerica.co/TICKET-FACTORY-EXPRESS-SAS.html,TICKET FACTORY EXPRESS S A S,ILUMINACION-EVENTOS,(4)6050065
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CARRERA 77 38 105,https://empresite.eleconomistaamerica.co/EVENTOS-SEMILLAS-SAS.html,EVENTOS SEMILLAS S A S,ILUMINACION-EVENTOS,(4)5806258
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CALLE 30 A 81 31,https://empresite.eleconomistaamerica.co/EVENTOS-HAPPY-ON-SAS.html,EVENTOS HAPPY ON S A S,ILUMINACION-EVENTOS,(4)5805392
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 43 A 7 D 65 PISO 2,https://empresite.eleconomistaamerica.co/EVENTOS-AGASAJOS-SAS.html,EVENTOS AGASAJOS S A S,ILUMINACION-EVENTOS,(4)4440217
Otros tipos de expendio de comidas preparadas n c p,MEDELLIN,ANTIOQUIA,CALLE 55 32 45,https://empresite.eleconomistaamerica.co/EVENTOS-PRESTIGIO-EU.html,EVENTOS PRESTIGIO E U EN LIQUIDACION,ILUMINACION-EVENTOS,(4)2176633
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 48 B 81 A 34,https://empresite.eleconomistaamerica.co/EVENTOS-OCEANOS-EAT.html,EVENTOS OCEANOS E A T EN LIQUIDACION,ILUMINACION-EVENTOS,(4)2343089
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 115 64 D 12 IN 301,https://empresite.eleconomistaamerica.co/EVENTOS-EVENCAPT-SAS.html,EVENTOS EVENCAPT S A S,ILUMINACION-EVENTOS,3108493148
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 42 71 25,https://empresite.eleconomistaamerica.co/EVENTOS-TIEMPO-SAS.html,EVENTOS A TIEMPO S A S,ILUMINACION-EVENTOS,3104498149
Actividades de espectaculos musicales en vivo,MEDELLIN,ANTIOQUIA,CALLE 39 106 A 79,https://empresite.eleconomistaamerica.co/EVENTOS-DEXAN-SAS.html,EVENTOS DEXAN S A S,ILUMINACION-EVENTOS,(4)2536893
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 50 51 37,https://empresite.eleconomistaamerica.co/EVENTOS-ARISTI-SAS.html,EVENTOS ARISTI S A S,ILUMINACION-EVENTOS,(4)2932025
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 36 2 SUR 60 INTERI,https://empresite.eleconomistaamerica.co/EVENTOS-FITNESS-SAS.html,EVENTOS FITNESS S A S,ILUMINACION-EVENTOS,(4)3225355
Alojamiento en hoteles,BARBOSA,ANTIOQUIA,LUGAR CENTRO RECREACIONAL YARUMITO,https://empresite.eleconomistaamerica.co/EVENTOS-SOLENI-SAS.html,EVENTOS SOLENI S A S,ILUMINACION-EVENTOS,(4)4061398
Fabricacion de joyas bisuteria y articulos conexos,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/EVENTOS-SOCIEDAD-SH.html,EVENTOS SOCIEDAD  S H,ILUMINACION-EVENTOS,(4)2395525
Comercio al por mayor no especializado,MEDELLIN,ANTIOQUIA,CALLE 75 75 100,https://empresite.eleconomistaamerica.co/ILUMINACION-SOLUCIONES-INTEGRALES-SAS.html,ILUMINACION Y SOLUCIONES INTEGRALES S A S,ILUMINACION-EVENTOS,(4)2348446
Comercio al por mayor de aparatos y equipo de uso domestico,MEDELLIN,ANTIOQUIA,CALLE 7 A SUR 38 69 APTO 1204,https://empresite.eleconomistaamerica.co/ILUMINACION-ARQUITECTONICA-COMPANIA-LTDA.html,ILUMINACION ARQUITECTONICA COMPANIA LTDA,ILUMINACION-EVENTOS,(4)3126336
Mantenimiento y reparacion especializado de equipo electrico,MEDELLIN,ANTIOQUIA,CALLE 10 43E 100,https://empresite.eleconomistaamerica.co/ILUMINACIONES-SERVICIOS-MC-LTDA.html,ILUMINACIONES Y SERVICIOS M C LTDA,ILUMINACION-EVENTOS,(4)2681158
Generacion de energia electrica,LA CEJA,ANTIOQUIA,CALLE 20 22 03 LC 120,https://empresite.eleconomistaamerica.co/ILUMINACION-DESARROLLOS-TECNOLOGICOS-SAS-ESP.html,ILUMINACION Y DESARROLLOS TECNOLOGICOS SAS ESP,ILUMINACION-EVENTOS,3116344933
Fabricacion de productos metalicos para uso estructural,RIONEGRO,ANTIOQUIA,VEREDA PONTEZUELA,https://empresite.eleconomistaamerica.co/ILUMINACIONES-NAVIDENAS-REDES-ESTRUCTURAS-SAS.html,D ILUMINACE S A S,ILUMINACION-EVENTOS,(4)5390064
