Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Comercio al por mayor de productos textiles productos confeccionados para uso domestico,ENVIGADO,ANTIOQUIA,CARRERA 46 39 SUR 47,https://empresite.eleconomistaamerica.co/CREACIONES-PINTOLOSA-SAS.html,CREACIONES PINTOLOSA S A S,FORMACION-CONFECCION,(4)2769795
Educacion media tecnica y de formacion laboral,MEDELLIN,ANTIOQUIA,CALLE 49 41 09,https://empresite.eleconomistaamerica.co/CESDE-SA.html,CESDE S A,FORMACION-CONFECCION,(4)4808822
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,MEDELLIN,ANTIOQUIA,CALLE 48 48 14 OF 608,https://empresite.eleconomistaamerica.co/FORMACION-TIC-SAS.html,FORMACION Y TIC S A S,FORMACION-CONFECCION,(4)5136303
Actividades de consultaria de gestion,ENVIGADO,ANTIOQUIA,CALLE 48F SUR 39 B 314 1210,https://empresite.eleconomistaamerica.co/FORMACION-PROYECTOS-SAS.html,FORMACION Y PROYECTOS S A S,FORMACION-CONFECCION,(4)3024369
Formacion academica no formal,MEDELLIN,ANTIOQUIA,DIAGONAL 79 A 5 299 BLOQUE 15,https://empresite.eleconomistaamerica.co/FORMACION-ESTRATEGICA-SAS.html,FORMACION ESTRATEGICA S A S,FORMACION-CONFECCION,3165291893
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 74 53 162 ARTO 406,https://empresite.eleconomistaamerica.co/FORMACION-NUEVO-SIGLO-EU.html,FORMACION NUEVO SIGLO E U,FORMACION-CONFECCION,(4)2608963
Otros tipos de educacion n c p,MEDELLIN,ANTIOQUIA,CARRERA 72 A 31 51 INT 202,https://empresite.eleconomistaamerica.co/FORMACION-BRIGADAS-EMERGENCIA-SAS.html,FORMACION DE BRIGADAS DE EMERGENCIA S A S,FORMACION-CONFECCION,3117537350
Otras actividades de atencion de la salud humana,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/FORMACION-INTEGRAL-PARA-EMERGENCIAS-LTDA.html,FORMACION INTEGRAL PARA EMERGENCIAS LTDA,FORMACION-CONFECCION,(4)2681561
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 52 47 28 EDIFICIO,https://empresite.eleconomistaamerica.co/FORMACION-CALIDAD-NUTRICION-SAS.html,FORMACION DE CALIDAD Y NUTRICION S A S,FORMACION-CONFECCION,3148623126
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 48 75 A 37,https://empresite.eleconomistaamerica.co/CI-PACK-BLUE-SAS.html,C I PACK BLUE S A S,FORMACION-CONFECCION,(4)3743637
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 2203,https://empresite.eleconomistaamerica.co/SS-SOCIEDAD-SECRETA-SA.html,SS SOCIEDAD SECRETA S A,FORMACION-CONFECCION,(4)5120098
Preparacion del terreno,MEDELLIN,ANTIOQUIA,CARRERA 35 A 15 B 35,https://empresite.eleconomistaamerica.co/SERVICIOS-INGENIERIA-CIVIL-SA.html,SERVICIOS DE INGENIERIA CIVIL S A,FORMACION-CONFECCION,(4)4484502
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 1 SUR 75 DA 229,https://empresite.eleconomistaamerica.co/CONFECCIONES-GEOS-EU.html,CONFECCIONES GEOS E U EN LIQUIDACION,FORMACION-CONFECCION,(4)3422574
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 40 A SUR 63 B 53 270,https://empresite.eleconomistaamerica.co/CONFECCIONES-RL-SAS.html,CONFECCIONES RL S A S,FORMACION-CONFECCION,(4)2866454
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CL 7 SUR 51 A 21 L 168,https://empresite.eleconomistaamerica.co/CONFECCIONES-ZYZSAS.html,CONFECCIONES Z Y Z S A S,FORMACION-CONFECCION,(4)3618605
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,BELLO,ANTIOQUIA,CARRERA 50 29 A 39 BG 135,https://empresite.eleconomistaamerica.co/CONFECCIONES-JARU-SA.html,CONFECCIONES JARU S A,FORMACION-CONFECCION,(4)4511413
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 51 A 46 40 IN 401,https://empresite.eleconomistaamerica.co/CONFECCIONES-FIT-SAS.html,CONFECCIONES FIT S A S,FORMACION-CONFECCION,(4)3040189
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 90 44 C 61,https://empresite.eleconomistaamerica.co/CONFECCIONES-LUP-SAS.html,CONFECCIONES LUP S A S,FORMACION-CONFECCION,(4)2990204
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CALLE 69 52 D 11,https://empresite.eleconomistaamerica.co/CONFECCIONES-RFOSAS.html,CONFECCIONES R F O S A S,FORMACION-CONFECCION,(4)3721232
Fabricacion de otros articulos textiles n c p,MEDELLIN,ANTIOQUIA,CARRERA 49 79 54,https://empresite.eleconomistaamerica.co/CONFECCION-HYDSAS.html,CONFECCION H Y D S A S,FORMACION-CONFECCION,(4)2399736
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 40 74 74,https://empresite.eleconomistaamerica.co/CONFECCIONES-JYF-SAS.html,CONFECCIONES J Y F SAS,FORMACION-CONFECCION,(4)4164472
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 25 58 10,https://empresite.eleconomistaamerica.co/CONFECCIONES-ZL-LTDA.html,CONFECCIONES Z L LTDA,FORMACION-CONFECCION,(4)2638235
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 38 SU  60 D 75,https://empresite.eleconomistaamerica.co/CONFECCIONES-JGO-SAS.html,CONFECCIONES JGO S A S,FORMACION-CONFECCION,(4)5841140
Comercio al por mayor de productos textiles productos confeccionados para uso domestico,ITAGUI,ANTIOQUIA,CARRERA 54 79 30 IN 207,https://empresite.eleconomistaamerica.co/CONFECCIONES-ANIL-SA.html,CONFECCIONES ANIL S A,FORMACION-CONFECCION,(4)4441188
Confeccion de prendas de vestir excepto prendas de piel,GUARNE,ANTIOQUIA,CARRERA 51 56 74,https://empresite.eleconomistaamerica.co/CONFECCIONES-MAC-SAS.html,CONFECCIONES MAC S A S,FORMACION-CONFECCION,3116321808
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 30 72 46 PISO 3,https://empresite.eleconomistaamerica.co/CONFECCIONES-JYMSAS.html,CONFECCIONES J Y M S A S,FORMACION-CONFECCION,(4)5895555
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 71 A 92 D 06,https://empresite.eleconomistaamerica.co/CONFECCIONES-92D-SAS.html,CONFECCIONES LA 92D S A S,FORMACION-CONFECCION,(4)4381245
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 48 57 87 LOCAL 703,https://empresite.eleconomistaamerica.co/CONFECCIONES-SMM-SAS.html,CONFECCIONES SMM S A S,FORMACION-CONFECCION,(4)5127739
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 7 SUR 51 A 21,https://empresite.eleconomistaamerica.co/CONFECCIONES-GAMA-EU.html,CONFECCIONES GAMA E U,FORMACION-CONFECCION,(4)3651210
Acabado de productos textiles,BELLO,ANTIOQUIA,CARRERA 52 55 97,https://empresite.eleconomistaamerica.co/CONFECCIONARTE-SAS.html,CONFECCIONARTE SAS,FORMACION-CONFECCION,(4)4445778
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 56 49 47 OF 501,https://empresite.eleconomistaamerica.co/CONFECCIONES-Z5-EAT.html,CONFECCIONES Z5 E A T EN LIQUIDACION,FORMACION-CONFECCION,(4)2318569
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 31 28 05,https://empresite.eleconomistaamerica.co/CONFECCIONES-JA-SAS.html,CONFECCIONES JA S A S,FORMACION-CONFECCION,3107031483
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 31 28 05,https://empresite.eleconomistaamerica.co/CONFECCIONES-LYA-SAS.html,CONFECCIONES LYA S A S,FORMACION-CONFECCION,3107031483
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 44 75 55,https://empresite.eleconomistaamerica.co/CONFECCIONES-LEOS-EU.html,CONFECCIONES LEOS E U,FORMACION-CONFECCION,(4)2509315
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,TRANSVERSAL 45 AA 84 100 INT 302,https://empresite.eleconomistaamerica.co/CONFECCIONES-SHOP-EU.html,CONFECCIONES SHOP S A S,FORMACION-CONFECCION,3108954048
Otras industrias manufactureras n c p,ITAGUI,ANTIOQUIA,CALLE 77 A 53 58,https://empresite.eleconomistaamerica.co/CONFECCIONES-KISS-EU.html,CONFECCIONES KISS E U,FORMACION-CONFECCION,(4)3524192
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 29 81 27,https://empresite.eleconomistaamerica.co/CONFECCIONES-DOL-EU.html,CONFECCIONES DOL E U EN LIQUIDACION,FORMACION-CONFECCION,(4)3173099
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 46 38 62,https://empresite.eleconomistaamerica.co/CONFECCIONES-GYQ-SAS.html,CONFECCIONES GYQ S A S,FORMACION-CONFECCION,(4)3202630
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 70 B 27 05,https://empresite.eleconomistaamerica.co/CONFECCIONES-AIGSAS.html,CONFECCIONES A I G S A S,FORMACION-CONFECCION,(4)2843506
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 51 9 A SUR 01 INT,https://empresite.eleconomistaamerica.co/CONFECCIONES-LYH-SAS.html,CONFECCIONES LYH S A S,FORMACION-CONFECCION,(4)2855185
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 63 80 A 105,https://empresite.eleconomistaamerica.co/CONFECCIONES-ZO-LTDA.html,CONFECCIONES Z O LTDA,FORMACION-CONFECCION,(4)1641300
Comercio al por menor de productos textiles en establecimientos especializados,ITAGUI,ANTIOQUIA,CARRERA 40 54 155,https://empresite.eleconomistaamerica.co/CONFECCIONES-NVSAS.html,CONFECCIONES N V S A S,FORMACION-CONFECCION,(4)3740729
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 7 SUR 51 A 21 PISO 3,https://empresite.eleconomistaamerica.co/CONFECCIONES-ABBA-SAS.html,CONFECCIONES ABBA S A S,FORMACION-CONFECCION,(4)4446424
Confeccion de prendas de vestir excepto prendas de piel,LA CEJA,ANTIOQUIA,CARRERA 19 24 49,https://empresite.eleconomistaamerica.co/CONFECCIONES-CREAS-LTDA.html,CONFECCIONES CREAS LTDA,FORMACION-CONFECCION,(4)5552340
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 30 32 37 LOCAL 201,https://empresite.eleconomistaamerica.co/CONFECCIONES-TERMIJEANS-SAS.html,CONFECCIONES TERMIJEANS S A S,FORMACION-CONFECCION,(4)8663347
Comercio al por mayor de prendas de vestir,MEDELLIN,ANTIOQUIA,CALLE 33 81 A 51 OF 301,https://empresite.eleconomistaamerica.co/CONFECCIONES-ALCAZAR-SAS.html,CONFECCIONES ALCAZAR S A S,FORMACION-CONFECCION,(4)5898661
Confeccion de prendas de vestir excepto prendas de piel,BELLO,ANTIOQUIA,CALLE 27 B 50 A 98,https://empresite.eleconomistaamerica.co/CONFECCIONES-ANGELES-DYDSAS.html,CONFECCIONES LOS ANGELES D Y D S A S,FORMACION-CONFECCION,(4)2722317
Confeccion de prendas de vestir excepto prendas de piel,BELLO,ANTIOQUIA,CALLE 32 56 76,https://empresite.eleconomistaamerica.co/CONFECCIONES-FERRU-SSAS.html,CONFECCIONES FERRU S S A S,FORMACION-CONFECCION,(4)4568140
Confeccion de prendas de vestir excepto prendas de piel,SANTUARIO,ANTIOQUIA,CALLE 52 49 14,https://empresite.eleconomistaamerica.co/CONFECCIONES-MAVA-SAS.html,CONFECCIONES MAVA S A S,FORMACION-CONFECCION,(4)5466016
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 64 B 75 24 INT 01,https://empresite.eleconomistaamerica.co/CONFECCIONES-TEXNOVA-MYNSAS.html,CONFECCIONES TEXNOVA M Y N S A S,FORMACION-CONFECCION,(4)4418767
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 75 64 B 63,https://empresite.eleconomistaamerica.co/CONFECCIONES-POLO-MPJ-SAS.html,CONFECCIONES POLO MPJ S A S,FORMACION-CONFECCION,(4)4419515
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 80 A 40 52,https://empresite.eleconomistaamerica.co/CONFECCIONES-SEYCA-SAS.html,CONFECCIONES SEYCA S A S,FORMACION-CONFECCION,(4)4127022
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 27 D SUR 27 C 50,https://empresite.eleconomistaamerica.co/CONFECCIONES-SEMILLA-SAS.html,CONFECCIONES SEMILLA S A S,FORMACION-CONFECCION,(4)3566160
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 25 21 121,https://empresite.eleconomistaamerica.co/CONFECCIONES-JAWI-SAS.html,CONFECCIONES JAWI S A S,FORMACION-CONFECCION,(4)8663440
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 62 H 128 80 PISO 3,https://empresite.eleconomistaamerica.co/CONFECCIONES-GILCLAR-SAS.html,CONFECCIONES GILCLAR S A S,FORMACION-CONFECCION,(4)4279438
Confeccion de prendas de vestir excepto prendas de piel,BELLO,ANTIOQUIA,CALLE 39 AA 59 D 26,https://empresite.eleconomistaamerica.co/CONFECCIONES-SANDRA-GSAS.html,CONFECCIONES SANDRA G S A S,FORMACION-CONFECCION,(4)2354550
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 57 46 25 L 202,https://empresite.eleconomistaamerica.co/CONFECCIONES-MIKEL-SSAS.html,CONFECCIONES MIKEL S S A S,FORMACION-CONFECCION,(4)2316839
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 30 28 49 LOCAL 202,https://empresite.eleconomistaamerica.co/CONFECCIONES-ROLIB-SAS.html,CONFECCIONES ROLIB S A S,FORMACION-CONFECCION,-4
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 52 33 17,https://empresite.eleconomistaamerica.co/CONFECCIONES-ZAYMA-SAS.html,CONFECCIONES ZAYMA S A S,FORMACION-CONFECCION,(4)4543837
Confección de prendas de vestir,ITAGUI,ANTIOQUIA,CL 46 49 35,https://empresite.eleconomistaamerica.co/CONFECCIONES-YAVE-MARIA-SAS.html,CONFECCIONES YAVE Y MARIA S A S,FORMACION-CONFECCION,(4)2775707
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 27 23 312,https://empresite.eleconomistaamerica.co/CONFECCIONES-VIVABLU-SAS.html,CONFECCIONES VIVABLU S A S,FORMACION-CONFECCION,3137597069
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 70 A 45 E 34,https://empresite.eleconomistaamerica.co/CONFECCIONES-FIURER-SAS.html,CONFECCIONES FIURER S A S,FORMACION-CONFECCION,(4)4448013
Confeccion de prendas de vestir excepto prendas de piel,BARBOSA,ANTIOQUIA,CARRERA 14 9 91,https://empresite.eleconomistaamerica.co/CONFECCIONES-LONMAR-LTDA.html,CONFECCIONES LONMAR LTDA,FORMACION-CONFECCION,(4)4068464
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 48 49 42 OF 712,https://empresite.eleconomistaamerica.co/CONFECCIONES-TOPPA-LW-LTDA.html,CONFECCIONES TOPPA L W LTDA,FORMACION-CONFECCION,(4)2930791
Confeccion de prendas de vestir excepto prendas de piel,BELLO,ANTIOQUIA,DIAGONAL 57 43 60,https://empresite.eleconomistaamerica.co/CONFECCIONES-RAVI-BELLO-SAS.html,CONFECCIONES RAVI BELLO S A S,FORMACION-CONFECCION,(4)4826142
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 60 D 38 SUR 02,https://empresite.eleconomistaamerica.co/CONFECCIONES-LUMARAL-SAS.html,CONFECCIONES LUMARAL S A S,FORMACION-CONFECCION,(4)5870542
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 18 A 76 A 53,https://empresite.eleconomistaamerica.co/CONFECCIONES-ANILU-SAS.html,CONFECCIONES ANILU S A S,FORMACION-CONFECCION,(4)5097895
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 45 B 75 129,https://empresite.eleconomistaamerica.co/CONFECCIONES-ANY-SJSAS.html,CONFECCIONES ANY S J S A S,FORMACION-CONFECCION,(4)4122106
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 50 29 A 39 INT 102,https://empresite.eleconomistaamerica.co/CONFECCIONES-ASMODEL-SAS.html,CONFECCIONES ASMODEL S A S,FORMACION-CONFECCION,(4)4666953
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CARRERA 56 51 68 BOD 301,https://empresite.eleconomistaamerica.co/CONFECCIONES-MELOMANIA-LTDA.html,CONFECCIONES MELOMANIA LTDA,FORMACION-CONFECCION,(4)5111454
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CALLE 63 80 A 41,https://empresite.eleconomistaamerica.co/CONFECCIONES-CLAMA-LTDA.html,CONFECCIONES CLAMA LTDA,FORMACION-CONFECCION,(4)2341319
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CALLE 29 52 26,https://empresite.eleconomistaamerica.co/CONFECCIONES-ESPIGO-LTDA.html,CONFECCIONES ESPIGO LTDA,FORMACION-CONFECCION,(4)2650427
Confección de prendas de vestir,DON MATIAS,ANTIOQUIA,CARRERA 30 28 25,https://empresite.eleconomistaamerica.co/CONFECCIONES-BANPRENDAS-LTDA.html,CONFECCIONES BANPRENDAS LTDA,FORMACION-CONFECCION,(4)8665862
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,VIA CIRCULAR 2 70 14,https://empresite.eleconomistaamerica.co/CONFECCIONES-PONTEBELLA-SAS.html,CONFECCIONES PONTEBELLA S A S,FORMACION-CONFECCION,3128773872
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CALLE 80 52 A 76 IN 401,https://empresite.eleconomistaamerica.co/CONFECCIONES-ARIZA-MUNOZ-SAS.html,CONFECCIONES ARIZA MUNOZ S A S,FORMACION-CONFECCION,(4)5705570
Confeccion de articulos con materiales textiles excepto prendas de vestir,MEDELLIN,ANTIOQUIA,CALLE 49 A 37 74,https://empresite.eleconomistaamerica.co/CONFECCIONES-SIVELE-SAS.html,CONFECCIONES SIVELE S A S,FORMACION-CONFECCION,(4)2392667
Confeccion de prendas de vestir excepto prendas de piel,LA ESTRELLA,ANTIOQUIA,CALLE 79 SUR 61 80,https://empresite.eleconomistaamerica.co/CONFECCIONES-GIOMAR-SAS.html,CONFECCIONES GIOMAR S A S,FORMACION-CONFECCION,(4)3021363
Actividades inmobiliarias realizadas con bienes propios o arrendados,ITAGUI,ANTIOQUIA,CARRERA 54 79 03,https://empresite.eleconomistaamerica.co/CONFECCIONES-VAMER-LTDA.html,CONFECCIONES VAMER LTDA,FORMACION-CONFECCION,(4)2819610
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CALLE 81 A 52 D 70 LC 201,https://empresite.eleconomistaamerica.co/CONFECCIONES-ROOF-SAS.html,CONFECCIONES ROOF S A S,FORMACION-CONFECCION,(4)2857334
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 37 48 31,https://empresite.eleconomistaamerica.co/CONFECCIONES-BRAVASS-SAS.html,CONFECCIONES BRAVASS S A S,FORMACION-CONFECCION,(4)2629933
Comercio al por mayor de prendas de vestir,MEDELLIN,ANTIOQUIA,CALLE 30 A 76 41 LOCAL 107,https://empresite.eleconomistaamerica.co/CONFECCIONES-PEMAR-SAS.html,CONFECCIONES PEMAR S A S,FORMACION-CONFECCION,(4)2355008
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 51 A 12 B SUR 51,https://empresite.eleconomistaamerica.co/CONFECCIONES-LEOBAY-LTDA.html,CONFECCIONES LEOBAY LTDA,FORMACION-CONFECCION,(4)3617013
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CALLE 32 69 52 P 1,https://empresite.eleconomistaamerica.co/CONFECCIONES-ADG-LTDA.html,CONFECCIONES ADG LTDA,FORMACION-CONFECCION,(4)3662842
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 49 54 46 LOCAL 240,https://empresite.eleconomistaamerica.co/CONFECCIONES-DUGAL-LTDA.html,CONFECCIONES DUGAL S A S,FORMACION-CONFECCION,(4)2310642
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 53 B 83 A 35 IN 408,https://empresite.eleconomistaamerica.co/CONFECCIONES-IMPACTO-LTDA.html,CONFECCIONES IMPACTO LTDA,FORMACION-CONFECCION,3117001998
Acabado de productos textiles,MEDELLIN,ANTIOQUIA,CARRERA 82 52 B 30,https://empresite.eleconomistaamerica.co/CONFECCIONES-OSONAR-LTDA.html,CONFECCIONES OSONAR LTDA,FORMACION-CONFECCION,(4)3760191
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CL 48 57 87 PISO 2,https://empresite.eleconomistaamerica.co/CONFECCIONES-DUCHESS-SAS.html,CONFECCIONES DUCHESS S A S EN LIQUIDACION,FORMACION-CONFECCION,(4)5118149
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 66 B 31 24,https://empresite.eleconomistaamerica.co/CONFECCIONES-FABILON-SAS.html,CONFECCIONES FABILON SAS,FORMACION-CONFECCION,(4)2357331
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 35 8 SUR 22,https://empresite.eleconomistaamerica.co/CONFECCIONES-LEMA-SAS.html,CONFECCIONES LEMA S A S,FORMACION-CONFECCION,(4)2502199
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 51 54 23,https://empresite.eleconomistaamerica.co/CONFECCIONES-MAYIM-SA.html,CONFECCIONES MAYIM S A,FORMACION-CONFECCION,(4)5124324
Comercio al por mayor de computadores equipo periferico y programas de informatica,MEDELLIN,ANTIOQUIA,CARRERA 76 32 BB 38,https://empresite.eleconomistaamerica.co/APRENDE-SAS.html,APRENDE S A S,APRENDE-CONFECCION,(4)3227009
Formacion academica no formal,MEDELLIN,ANTIOQUIA,CARRERA 46 63 8,https://empresite.eleconomistaamerica.co/APRENDER-HACER-SAS.html,APRENDER HACER S A S,APRENDE-CONFECCION,(4)2845012
Actividades de apoyo a la educacion,ENVIGADO,ANTIOQUIA,CALLE 40 B SUR 42 21 AP 201,https://empresite.eleconomistaamerica.co/APRENDE-FACIL-SAS.html,APRENDE FACIL S A S,APRENDE-CONFECCION,3046168172
Comercio al por mayor de productos textiles productos confeccionados para uso domestico,ENVIGADO,ANTIOQUIA,CARRERA 46 39 SUR 47,https://empresite.eleconomistaamerica.co/CREACIONES-PINTOLOSA-SAS.html,CREACIONES PINTOLOSA S A S,APRENDE-CONFECCION,(4)2769795
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 48 75 A 37,https://empresite.eleconomistaamerica.co/CI-PACK-BLUE-SAS.html,C I PACK BLUE S A S,APRENDE-CONFECCION,(4)3743637
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 2203,https://empresite.eleconomistaamerica.co/SS-SOCIEDAD-SECRETA-SA.html,SS SOCIEDAD SECRETA S A,APRENDE-CONFECCION,(4)5120098
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 1 SUR 75 DA 229,https://empresite.eleconomistaamerica.co/CONFECCIONES-GEOS-EU.html,CONFECCIONES GEOS E U EN LIQUIDACION,APRENDE-CONFECCION,(4)3422574
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 40 A SUR 63 B 53 270,https://empresite.eleconomistaamerica.co/CONFECCIONES-RL-SAS.html,CONFECCIONES RL S A S,APRENDE-CONFECCION,(4)2866454
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CL 7 SUR 51 A 21 L 168,https://empresite.eleconomistaamerica.co/CONFECCIONES-ZYZSAS.html,CONFECCIONES Z Y Z S A S,APRENDE-CONFECCION,(4)3618605
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,BELLO,ANTIOQUIA,CARRERA 50 29 A 39 BG 135,https://empresite.eleconomistaamerica.co/CONFECCIONES-JARU-SA.html,CONFECCIONES JARU S A,APRENDE-CONFECCION,(4)4511413
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 51 A 46 40 IN 401,https://empresite.eleconomistaamerica.co/CONFECCIONES-FIT-SAS.html,CONFECCIONES FIT S A S,APRENDE-CONFECCION,(4)3040189
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 90 44 C 61,https://empresite.eleconomistaamerica.co/CONFECCIONES-LUP-SAS.html,CONFECCIONES LUP S A S,APRENDE-CONFECCION,(4)2990204
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CALLE 69 52 D 11,https://empresite.eleconomistaamerica.co/CONFECCIONES-RFOSAS.html,CONFECCIONES R F O S A S,APRENDE-CONFECCION,(4)3721232
Fabricacion de otros articulos textiles n c p,MEDELLIN,ANTIOQUIA,CARRERA 49 79 54,https://empresite.eleconomistaamerica.co/CONFECCION-HYDSAS.html,CONFECCION H Y D S A S,APRENDE-CONFECCION,(4)2399736
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 40 74 74,https://empresite.eleconomistaamerica.co/CONFECCIONES-JYF-SAS.html,CONFECCIONES J Y F SAS,APRENDE-CONFECCION,(4)4164472
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 25 58 10,https://empresite.eleconomistaamerica.co/CONFECCIONES-ZL-LTDA.html,CONFECCIONES Z L LTDA,APRENDE-CONFECCION,(4)2638235
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 38 SU  60 D 75,https://empresite.eleconomistaamerica.co/CONFECCIONES-JGO-SAS.html,CONFECCIONES JGO S A S,APRENDE-CONFECCION,(4)5841140
