Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CALLE 48 F SUR  40 03,http://empresite.eleconomistaamerica.co/CAFE-ABATE-SAS.html,CAFE EL ABATE S A S,ESPECIALIDAD-CAFE,3127772935
Trilla de cafe,CAICEDO,ANTIOQUIA,CALLE 4 4 07,http://empresite.eleconomistaamerica.co/CAFE-MONTANA-SAS.html,CAFE LA MONTANA S A S,ESPECIALIDAD-CAFE,3147482358
Comercio al por mayor de productos alimenticios,MEDELLIN,ANTIOQUIA,CALLE 7 80 75 INTERIOR,http://empresite.eleconomistaamerica.co/CAFETALERO-SAS.html,CAFETALERO S A S,ESPECIALIDAD-CAFE,3218316377
Comercio al por menor de otros productos alimenticios n c p en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 64 D 75 05,http://empresite.eleconomistaamerica.co/CAFE-PRAGA-SAS.html,CAFE PRAGA S A S,ESPECIALIDAD-CAFE,3183374686
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 39 8 100,http://empresite.eleconomistaamerica.co/CAFE-ORLEANS-SA.html,CAFE ORLEANS S A,ESPECIALIDAD-CAFE,(4)3520268
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CALLE 9 43A 31 OF 213,http://empresite.eleconomistaamerica.co/CAFECREMA-EU.html,CAFECREMA E U EN LIQUIDACION,ESPECIALIDAD-CAFE,(4)3521388
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CARRERA 66 48 B 07,http://empresite.eleconomistaamerica.co/CAFE-NOVA-LTDA.html,CAFE NOVA LTDA,ESPECIALIDAD-CAFE,(4)2306953
Descafeinado tostion y molienda del cafe,JARDIN,ANTIOQUIA,CARRERA 2 A 3 20,http://empresite.eleconomistaamerica.co/CAFE-JARDIN-SAS.html,CAFE DE JARDIN S A S,ESPECIALIDAD-CAFE,(4)8455767
Expendio de comidas preparadas en cafeterias,JERICO,ANTIOQUIA,CALLE 7 4 14,http://empresite.eleconomistaamerica.co/CAFE-LAURA-SAS.html,CAFE DE LAURA SAS,ESPECIALIDAD-CAFE,3003750812
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 43 A 1 A SUR 143,http://empresite.eleconomistaamerica.co/ORGANIZACION-INGENIERIA-INTERNACIONAL-SA.html,ODINSA S A,ESPECIALIDAD-CAFE,(4)3158400
Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,SABANETA,ANTIOQUIA,CALLE 70 SUR 44 25,http://empresite.eleconomistaamerica.co/CAFE-SITIO-VIEJO-SAS.html,CAFE SITIO VIEJO S A S,ESPECIALIDAD-CAFE,3117462953
Comercio al por mayor de productos alimenticios,ENVIGADO,ANTIOQUIA,CARRERA 42 B 23 A SUR 77 AP 102,http://empresite.eleconomistaamerica.co/CAFE-LACOROLA-SAS.html,CAFE LACOROLA S A S,ESPECIALIDAD-CAFE,3017440455
Expendio por autoservicio de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 52 43 39,http://empresite.eleconomistaamerica.co/CAFE-ESTACION-LTDA.html,CAFE DE LA ESTACION LTDA,ESPECIALIDAD-CAFE,(4)2510187
